Isoform	hg19.kgXref.kgID	Gen
uc010tpb.1	uc010tpb.1	NFATC4|4776
uc002imz.3	uc002imz.3	NFE2L1|4779
uc002ina.3	uc002ina.3	NFE2L1|4779
uc002inb.3	uc002inb.3	NFE2L1|4779
uc002inc.1	uc002inc.1	NFE2L1|4779
uc010wle.1	uc010wle.1	NFE2L1|4779
uc010wlf.1	uc010wlf.1	NFE2L1|4779
uc002ulg.3	uc002ulg.3	NFE2L2|4780
uc002ulh.3	uc002ulh.3	NFE2L2|4780
uc002uli.3	uc002uli.3	NFE2L2|4780
uc010fra.2	uc010fra.2	NFE2L2|4780
uc010frb.2	uc010frb.2	NFE2L2|4780
uc010zfa.1	uc010zfa.1	NFE2L2|4780
uc003sxq.2	uc003sxq.2	NFE2L3|9603
uc001sfq.2	uc001sfq.2	NFE2|4778
uc001sfr.3	uc001sfr.3	NFE2|4778
uc009znk.2	uc009znk.2	NFE2|4778
uc009znl.2	uc009znl.2	NFE2|4778
uc001czv.2	uc001czv.2	NFIA|4774
uc001czw.2	uc001czw.2	NFIA|4774
uc001czx.2	uc001czx.2	NFIA|4774
uc001czy.2	uc001czy.2	NFIA|4774
uc009wae.2	uc009wae.2	NFIA|4774
uc010oos.1	uc010oos.1	NFIA|4774
uc003zld.2	uc003zld.2	NFIB|4781
uc003zle.2	uc003zle.2	NFIB|4781
uc003zlf.2	uc003zlf.2	NFIB|4781
uc011lmo.1	uc011lmo.1	NFIB|4781
uc002lxo.2	uc002lxo.2	NFIC|4782
uc002lxp.2	uc002lxp.2	NFIC|4782
uc002lxq.1	uc002lxq.1	NFIC|4782
uc010xhh.1	uc010xhh.1	NFIC|4782
uc010xhi.1	uc010xhi.1	NFIC|4782
uc010xhj.1	uc010xhj.1	NFIC|4782
uc004arh.2	uc004arh.2	NFIL3|4783
uc002mwd.2	uc002mwd.2	NFIX|4784
uc002mwe.2	uc002mwe.2	NFIX|4784
uc002mwf.2	uc002mwf.2	NFIX|4784
uc002mwg.1	uc002mwg.1	NFIX|4784
uc010xmx.1	uc010xmx.1	NFIX|4784
uc011cep.1	uc011cep.1	NFKB1|4790
uc011ceq.1	uc011ceq.1	NFKB1|4790
uc011cer.1	uc011cer.1	NFKB1|4790
uc001kva.2	uc001kva.2	NFKB2|4791
uc001kvb.2	uc001kvb.2	NFKB2|4791
uc001kvd.2	uc001kvd.2	NFKB2|4791
uc009xxc.2	uc009xxc.2	NFKB2|4791
uc010qqk.1	uc010qqk.1	NFKB2|4791
uc001wte.3	uc001wte.3	NFKBIA|4792
uc001wtf.3	uc001wtf.3	NFKBIA|4792
uc001wtg.3	uc001wtg.3	NFKBIA|4792
uc010amo.2	uc010amo.2	NFKBIA|4792
uc002ojw.2	uc002ojw.2	NFKBIB|4793
uc002ojx.2	uc002ojx.2	NFKBIB|4793
uc002ojy.2	uc002ojy.2	NFKBIB|4793
uc010egk.1	uc010egk.1	NFKBIB|4793
uc002och.1	uc002och.1	NFKBID|84807
uc002oci.1	uc002oci.1	NFKBID|84807
uc002ocj.1	uc002ocj.1	NFKBID|84807
uc003oxe.1	uc003oxe.1	NFKBIE|4794
uc003nub.2	uc003nub.2	NFKBIL1|4795
uc003nuc.2	uc003nuc.2	NFKBIL1|4795
uc011dnr.1	uc011dnr.1	NFKBIL1|4795
uc011dns.1	uc011dns.1	NFKBIL1|4795
uc011dnt.1	uc011dnt.1	NFKBIL1|4795
uc011llg.1	uc011llg.1	NFKBIL2|4796
uc003dvo.2	uc003dvo.2	NFKBIZ|64332
uc003dvp.2	uc003dvp.2	NFKBIZ|64332
uc003dvq.2	uc003dvq.2	NFKBIZ|64332
uc010hpo.2	uc010hpo.2	NFKBIZ|64332
uc001qfg.2	uc001qfg.2	NFRKB|4798
uc001qfh.2	uc001qfh.2	NFRKB|4798
uc001qfi.2	uc001qfi.2	NFRKB|4798
uc009zcr.2	uc009zcr.2	NFRKB|4798
uc010sbw.1	uc010sbw.1	NFRKB|4798
uc002xdt.1	uc002xdt.1	NFS1|9054
uc002xdu.1	uc002xdu.1	NFS1|9054
uc002xdv.1	uc002xdv.1	NFS1|9054
uc002xdw.1	uc002xdw.1	NFS1|9054
uc002xdx.2	uc002xdx.2	NFS1|9054
uc010zvk.1	uc010zvk.1	NFS1|9054
uc010zvl.1	uc010zvl.1	NFS1|9054
uc002sfj.2	uc002sfj.2	NFU1|27247
uc002sfk.2	uc002sfk.2	NFU1|27247
uc002sfl.2	uc002sfl.2	NFU1|27247
uc002sfm.2	uc002sfm.2	NFU1|27247
uc002sfn.1	uc002sfn.1	NFU1|27247
uc010fdi.2	uc010fdi.2	NFU1|27247
uc003zso.2	uc003zso.2	NFX1|4799
uc003zsp.1	uc003zsp.1	NFX1|4799
uc003zsq.2	uc003zsq.2	NFX1|4799
uc003zsr.2	uc003zsr.2	NFX1|4799
uc010mjr.1	uc010mjr.1	NFX1|4799
uc011lnw.1	uc011lnw.1	NFX1|4799
uc003gxo.2	uc003gxo.2	NFXL1|152518
uc003gxp.2	uc003gxp.2	NFXL1|152518
uc003gxq.3	uc003gxq.3	NFXL1|152518
uc010igh.2	uc010igh.2	NFXL1|152518
uc010igi.2	uc010igi.2	NFXL1|152518
uc003opo.2	uc003opo.2	NFYA|4800
uc003opp.2	uc003opp.2	NFYA|4800
uc003opq.2	uc003opq.2	NFYA|4800
uc001tkk.1	uc001tkk.1	NFYB|4801
uc001tkl.1	uc001tkl.1	NFYB|4801
uc009zum.1	uc009zum.1	NFYB|4801
uc001cfx.3	uc001cfx.3	NFYC|4802
uc001cfy.3	uc001cfy.3	NFYC|4802
uc001cfz.2	uc001cfz.2	NFYC|4802
uc001cgb.2	uc001cgb.2	NFYC|4802
uc001cgc.2	uc001cgc.2	NFYC|4802
uc001cgd.3	uc001cgd.3	NFYC|4802
uc001cge.2	uc001cge.2	NFYC|4802
uc009vwd.2	uc009vwd.2	NFYC|4802
uc010ojm.1	uc010ojm.1	NFYC|4802
uc010ojn.1	uc010ojn.1	NFYC|4802
uc001xtg.1	uc001xtg.1	NGB|58157
uc001wjy.2	uc001wjy.2	NGDN|25983
uc001wjz.2	uc001wjz.2	NGDN|25983
uc001wka.2	uc001wka.2	NGDN|25983
uc002vts.2	uc002vts.2	NGEF|25791
uc002vtt.2	uc002vtt.2	NGEF|25791
uc010fyg.1	uc010fyg.1	NGEF|25791
uc010zmm.1	uc010zmm.1	NGEF|25791
uc004ekh.2	uc004ekh.2	NGFRAP1|27018
uc004eki.2	uc004eki.2	NGFRAP1|27018
uc004ekj.1	uc004ekj.1	NGFRAP1|27018
uc002ioz.3	uc002ioz.3	NGFR|4804
uc001efu.1	uc001efu.1	NGF|4803
uc003cdk.2	uc003cdk.2	NGLY1|55768
uc003cdl.2	uc003cdl.2	NGLY1|55768
uc003cdm.2	uc003cdm.2	NGLY1|55768
uc010hfg.2	uc010hfg.2	NGLY1|55768
uc011awo.1	uc011awo.1	NGLY1|55768
uc002bpf.1	uc002bpf.1	NGRN|51335
uc002bpg.1	uc002bpg.1	NGRN|51335
uc003hwu.2	uc003hwu.2	NHEDC1|150159
uc003hwv.2	uc003hwv.2	NHEDC1|150159
uc003hww.2	uc003hww.2	NHEDC1|150159
uc010ilm.2	uc010ilm.2	NHEDC1|150159
uc011cev.1	uc011cev.1	NHEDC1|150159
uc003hwx.3	uc003hwx.3	NHEDC2|133308
uc003hwy.2	uc003hwy.2	NHEDC2|133308
uc010iln.1	uc010iln.1	NHEDC2|133308
uc011cew.1	uc011cew.1	NHEDC2|133308
uc011cex.1	uc011cex.1	NHEDC2|133308
uc011cey.1	uc011cey.1	NHEDC2|133308
uc003qhf.1	uc003qhf.1	NHEG1|100294720
uc003qhg.3	uc003qhg.3	NHEG1|100294720
uc003qhh.3	uc003qhh.3	NHEG1|100294720
uc002vjp.3	uc002vjp.3	NHEJ1|79840
uc002vjq.3	uc002vjq.3	NHEJ1|79840
uc001fwa.2	uc001fwa.2	NHLH1|4807
uc001efy.2	uc001efy.2	NHLH2|4808
uc009wgz.2	uc009wgz.2	NHLH2|4808
uc003ncl.1	uc003ncl.1	NHLRC1|378884
uc001lax.1	uc001lax.1	NHLRC2|374354
uc001lay.1	uc001lay.1	NHLRC2|374354
uc001uxa.1	uc001uxa.1	NHLRC3|387921
uc001uxb.1	uc001uxb.1	NHLRC3|387921
uc001uxc.2	uc001uxc.2	NHLRC3|387921
uc001uxd.2	uc001uxd.2	NHLRC3|387921
uc001uxe.2	uc001uxe.2	NHLRC3|387921
uc002chl.2	uc002chl.2	NHLRC4|283948
uc003bat.2	uc003bat.2	NHP2L1|4809
uc003bau.2	uc003bau.2	NHP2L1|4809
uc003bav.2	uc003bav.2	NHP2L1|4809
uc003baw.2	uc003baw.2	NHP2L1|4809
uc003mir.2	uc003mir.2	NHP2|55651
uc003mis.2	uc003mis.2	NHP2|55651
uc003qhx.2	uc003qhx.2	NHSL1|57224
uc003qhy.2	uc003qhy.2	NHSL1|57224
uc011edp.1	uc011edp.1	NHSL1|57224
uc004eak.1	uc004eak.1	NHSL2|340527
uc010nli.2	uc010nli.2	NHSL2|340527
uc011mqa.1	uc011mqa.1	NHSL2|340527
uc004cxx.2	uc004cxx.2	NHS|4810
uc004cxy.2	uc004cxy.2	NHS|4810
uc004cxz.2	uc004cxz.2	NHS|4810
uc004cya.2	uc004cya.2	NHS|4810
uc011mix.1	uc011mix.1	NHS|4810
uc003cwz.1	uc003cwz.1	NICN1|84276
uc003cxa.2	uc003cxa.2	NICN1|84276
uc011bcr.1	uc011bcr.1	NICN1|84276
uc001hxo.2	uc001hxo.2	NID1|4811
uc009xgc.2	uc009xgc.2	NID1|4811
uc009xgd.2	uc009xgd.2	NID1|4811
uc001wzo.2	uc001wzo.2	NID2|22795
uc001wzp.2	uc001wzp.2	NID2|22795
uc010tqs.1	uc010tqs.1	NID2|22795
uc010tqt.1	uc010tqt.1	NID2|22795
uc002uwl.2	uc002uwl.2	NIF3L1|60491
uc002uwm.2	uc002uwm.2	NIF3L1|60491
uc002uwn.2	uc002uwn.2	NIF3L1|60491
uc002uwo.2	uc002uwo.2	NIF3L1|60491
uc002uwp.2	uc002uwp.2	NIF3L1|60491
uc002uwq.2	uc002uwq.2	NIF3L1|60491
uc004atg.3	uc004atg.3	NINJ1|4814
uc004ath.3	uc004ath.3	NINJ1|4814
uc001qil.2	uc001qil.2	NINJ2|4815
uc010sdr.1	uc010sdr.1	NINJ2|4815
uc010sds.1	uc010sds.1	NINJ2|4815
uc002wuw.1	uc002wuw.1	NINL|22981
uc002wux.1	uc002wux.1	NINL|22981
uc010gdn.1	uc010gdn.1	NINL|22981
uc010gdo.1	uc010gdo.1	NINL|22981
uc010ztf.1	uc010ztf.1	NINL|22981
uc001wyi.2	uc001wyi.2	NIN|51199
uc001wyj.2	uc001wyj.2	NIN|51199
uc001wyk.2	uc001wyk.2	NIN|51199
uc001wym.2	uc001wym.2	NIN|51199
uc001wyn.2	uc001wyn.2	NIN|51199
uc001wyo.2	uc001wyo.2	NIN|51199
uc001wyp.1	uc001wyp.1	NIN|51199
uc010tqp.1	uc010tqp.1	NIN|51199
uc002exa.2	uc002exa.2	NIP7|51388
uc002exb.2	uc002exb.2	NIP7|51388
uc001yvc.2	uc001yvc.2	NIPA1|123606
uc001yvd.2	uc001yvd.2	NIPA1|123606
uc001yve.2	uc001yve.2	NIPA1|123606
uc001yux.2	uc001yux.2	NIPA2|81614
uc001yuy.2	uc001yuy.2	NIPA2|81614
uc001yuz.2	uc001yuz.2	NIPA2|81614
uc001yva.2	uc001yva.2	NIPA2|81614
uc001yvb.2	uc001yvb.2	NIPA2|81614
uc010ayb.2	uc010ayb.2	NIPA2|81614
uc003gxw.2	uc003gxw.2	NIPAL1|152519
uc003yil.1	uc003yil.1	NIPAL2|79815
uc003yim.1	uc003yim.1	NIPAL2|79815
uc011lgw.1	uc011lgw.1	NIPAL2|79815
uc001bjg.2	uc001bjg.2	NIPAL3|57185
uc001bjh.2	uc001bjh.2	NIPAL3|57185
uc001bji.2	uc001bji.2	NIPAL3|57185
uc009vrc.2	uc009vrc.2	NIPAL3|57185
uc010oek.1	uc010oek.1	NIPAL3|57185
uc003lwx.3	uc003lwx.3	NIPAL4|348938
uc010jin.1	uc010jin.1	NIPAL4|348938
uc011ddq.1	uc011ddq.1	NIPAL4|348938
uc003jkk.3	uc003jkk.3	NIPBL|25836
uc003jkl.3	uc003jkl.3	NIPBL|25836
uc003jkm.1	uc003jkm.1	NIPBL|25836
uc003jkn.2	uc003jkn.2	NIPBL|25836
uc003afx.3	uc003afx.3	NIPSNAP1|8508
uc011akp.1	uc011akp.1	NIPSNAP1|8508
uc004bch.1	uc004bch.1	NIPSNAP3A|25934
uc011lvt.1	uc011lvt.1	NIPSNAP3A|25934
uc011lvu.1	uc011lvu.1	NIPSNAP3A|25934
uc004bci.2	uc004bci.2	NIPSNAP3B|55335
uc004bcj.1	uc004bcj.1	NIPSNAP3B|55335
uc003dec.1	uc003dec.1	NISCH|11188
uc003ded.3	uc003ded.3	NISCH|11188
uc003dee.3	uc003dee.3	NISCH|11188
uc003deg.1	uc003deg.1	NISCH|11188
uc003deh.3	uc003deh.3	NISCH|11188
uc011beg.1	uc011beg.1	NISCH|11188
uc001fxv.1	uc001fxv.1	NIT1|4817
uc001fxw.2	uc001fxw.2	NIT1|4817
uc001fxx.1	uc001fxx.1	NIT1|4817
uc001fxy.1	uc001fxy.1	NIT1|4817
uc010pka.1	uc010pka.1	NIT1|4817
uc003dtv.2	uc003dtv.2	NIT2|56954
uc011bha.1	uc011bha.1	NIT2|56954
uc001bsn.2	uc001bsn.2	NKAIN1|79570
uc010ogc.1	uc010ogc.1	NKAIN1|79570
uc010ogd.1	uc010ogd.1	NKAIN1|79570
uc003pzn.1	uc003pzn.1	NKAIN2|154215
uc003pzo.2	uc003pzo.2	NKAIN2|154215
uc003pzp.2	uc003pzp.2	NKAIN2|154215
uc010kep.1	uc010kep.1	NKAIN2|154215
uc010keq.2	uc010keq.2	NKAIN2|154215
uc010ker.2	uc010ker.2	NKAIN2|154215
uc010lyq.1	uc010lyq.1	NKAIN3|286183
uc002yek.2	uc002yek.2	NKAIN4|128414
uc010gkd.1	uc010gkd.1	NKAIN4|128414
uc003nkt.2	uc003nkt.2	NKAPL|222698
uc004esg.2	uc004esg.2	NKAP|79576
uc004esh.2	uc004esh.2	NKAP|79576
uc002egg.1	uc002egg.1	NKD1|85407
uc003jbt.1	uc003jbt.1	NKD2|85409
uc010itf.1	uc010itf.1	NKD2|85409
uc002pwj.2	uc002pwj.2	NKG7|4818
uc002pwk.2	uc002pwk.2	NKG7|4818
uc003ccj.2	uc003ccj.2	NKIRAS1|28512
uc003cck.2	uc003cck.2	NKIRAS1|28512
uc003ccl.2	uc003ccl.2	NKIRAS1|28512
uc003ccm.2	uc003ccm.2	NKIRAS1|28512
uc002hyq.2	uc002hyq.2	NKIRAS2|28511
uc002hyr.2	uc002hyr.2	NKIRAS2|28511
uc002hys.2	uc002hys.2	NKIRAS2|28511
uc002hyt.2	uc002hyt.2	NKIRAS2|28511
uc010wgd.1	uc010wgd.1	NKIRAS2|28511
uc010wge.1	uc010wge.1	NKIRAS2|28511
uc010xxi.1	uc010xxi.1	NKPD1|284353
uc004erq.2	uc004erq.2	NKRF|55922
uc004err.2	uc004err.2	NKRF|55922
uc003cll.1	uc003cll.1	NKTR|4820
uc003clm.1	uc003clm.1	NKTR|4820
uc003clo.2	uc003clo.2	NKTR|4820
uc003clp.2	uc003clp.2	NKTR|4820
uc003clq.1	uc003clq.1	NKTR|4820
uc003clr.1	uc003clr.1	NKTR|4820
uc003cls.2	uc003cls.2	NKTR|4820
uc011azp.1	uc011azp.1	NKTR|4820
uc010quf.1	uc010quf.1	NKX1-2|390010
uc001wtt.2	uc001wtt.2	NKX2-1|7080
uc001wtu.2	uc001wtu.2	NKX2-1|7080
uc001wtv.2	uc001wtv.2	NKX2-1|7080
uc002wsi.2	uc002wsi.2	NKX2-2|4821
uc009xwj.2	uc009xwj.2	NKX2-3|159296
uc010gcz.2	uc010gcz.2	NKX2-4|644524
uc003mcm.1	uc003mcm.1	NKX2-5|1482
uc010jjt.1	uc010jjt.1	NKX2-5|1482
uc011dfe.1	uc011dfe.1	NKX2-5|1482
uc011kzy.1	uc011kzy.1	NKX2-6|137814
uc001wtx.2	uc001wtx.2	NKX2-8|26257
uc003xdv.1	uc003xdv.1	NKX3-1|4824
uc011kzx.1	uc011kzx.1	NKX3-1|4824
uc003gmx.2	uc003gmx.2	NKX3-2|579
uc003hpa.1	uc003hpa.1	NKX6-1|4825
uc001llr.2	uc001llr.2	NKX6-2|84504
uc003xoa.2	uc003xoa.2	NKX6-3|157848
uc010lxa.1	uc010lxa.1	NKX6-3|157848
uc002hiy.1	uc002hiy.1	NLE1|54475
uc002hiz.1	uc002hiz.1	NLE1|54475
uc010ctn.1	uc010ctn.1	NLE1|54475
uc003fio.1	uc003fio.1	NLGN1|22871
uc003fip.1	uc003fip.1	NLGN1|22871
uc010hww.1	uc010hww.1	NLGN1|22871
uc002ggt.1	uc002ggt.1	NLGN2|57555
uc004dzb.2	uc004dzb.2	NLGN3|54413
uc004dzc.2	uc004dzc.2	NLGN3|54413
uc004dzd.1	uc004dzd.1	NLGN3|54413
uc004dze.2	uc004dze.2	NLGN3|54413
uc010nlb.1	uc010nlb.1	NLGN3|54413
uc011mpr.1	uc011mpr.1	NLGN3|54413
uc011mps.1	uc011mps.1	NLGN3|54413
uc004crp.2	uc004crp.2	NLGN4X|57502
uc004crq.2	uc004crq.2	NLGN4X|57502
uc004crr.2	uc004crr.2	NLGN4X|57502
uc010ndh.2	uc010ndh.2	NLGN4X|57502
uc010ndi.2	uc010ndi.2	NLGN4X|57502
uc010ndj.2	uc010ndj.2	NLGN4X|57502
uc004fte.2	uc004fte.2	NLGN4Y|22829
uc004ftf.2	uc004ftf.2	NLGN4Y|22829
uc004ftg.2	uc004ftg.2	NLGN4Y|22829
uc004fth.2	uc004fth.2	NLGN4Y|22829
uc004fti.3	uc004fti.3	NLGN4Y|22829
uc011nas.1	uc011nas.1	NLGN4Y|22829
uc010cri.1	uc010cri.1	NLK|51701
uc010crj.2	uc010crj.2	NLK|51701
uc003jue.2	uc003jue.2	NLN|57486
uc003juf.2	uc003juf.2	NLN|57486
uc003jug.2	uc003jug.2	NLN|57486
uc010iww.2	uc010iww.2	NLN|57486
uc010btn.2	uc010btn.2	NLRC3|197358
uc010bto.1	uc010bto.1	NLRC3|197358
uc002roi.2	uc002roi.2	NLRC4|58484
uc002roj.1	uc002roj.1	NLRC4|58484
uc010ezt.1	uc010ezt.1	NLRC4|58484
uc002ekk.1	uc002ekk.1	NLRC5|84166
uc002ekl.2	uc002ekl.2	NLRC5|84166
uc002ekm.2	uc002ekm.2	NLRC5|84166
uc002ekn.2	uc002ekn.2	NLRC5|84166
uc002eko.1	uc002eko.1	NLRC5|84166
uc002ekp.1	uc002ekp.1	NLRC5|84166
uc002ekq.1	uc002ekq.1	NLRC5|84166
uc002ekr.1	uc002ekr.1	NLRC5|84166
uc010ccq.1	uc010ccq.1	NLRC5|84166
uc010ccr.1	uc010ccr.1	NLRC5|84166
uc010ccs.1	uc010ccs.1	NLRC5|84166
uc001mfv.1	uc001mfv.1	NLRP10|338322
uc002qlz.2	uc002qlz.2	NLRP11|204801
uc002qmb.2	uc002qmb.2	NLRP11|204801
uc002qmc.2	uc002qmc.2	NLRP11|204801
uc010ete.1	uc010ete.1	NLRP11|204801
uc010ygf.1	uc010ygf.1	NLRP11|204801
uc002qch.3	uc002qch.3	NLRP12|91662
uc002qci.3	uc002qci.3	NLRP12|91662
uc002qcj.3	uc002qcj.3	NLRP12|91662
uc002qck.3	uc002qck.3	NLRP12|91662
uc010eqw.2	uc010eqw.2	NLRP12|91662
uc010eqx.2	uc010eqx.2	NLRP12|91662
uc010ygg.1	uc010ygg.1	NLRP13|126204
uc001mfb.1	uc001mfb.1	NLRP14|338323
uc002gcg.1	uc002gcg.1	NLRP1|22861
uc002gch.3	uc002gch.3	NLRP1|22861
uc002gci.2	uc002gci.2	NLRP1|22861
uc002gcj.2	uc002gcj.2	NLRP1|22861
uc002gck.2	uc002gck.2	NLRP1|22861
uc002gcl.2	uc002gcl.2	NLRP1|22861
uc010clh.2	uc010clh.2	NLRP1|22861
uc002qij.2	uc002qij.2	NLRP2|55655
uc010esn.2	uc010esn.2	NLRP2|55655
uc010eso.2	uc010eso.2	NLRP2|55655
uc010esp.2	uc010esp.2	NLRP2|55655
uc010yfp.1	uc010yfp.1	NLRP2|55655
uc001icr.2	uc001icr.2	NLRP3|114548
uc001ics.2	uc001ics.2	NLRP3|114548
uc001ict.1	uc001ict.1	NLRP3|114548
uc001icu.2	uc001icu.2	NLRP3|114548
uc001icv.2	uc001icv.2	NLRP3|114548
uc001icw.2	uc001icw.2	NLRP3|114548
uc010pyw.1	uc010pyw.1	NLRP3|114548
uc002qmd.3	uc002qmd.3	NLRP4|147945
uc002qmf.2	uc002qmf.2	NLRP4|147945
uc010etf.2	uc010etf.2	NLRP4|147945
uc002qmi.2	uc002qmi.2	NLRP5|126206
uc002qmj.2	uc002qmj.2	NLRP5|126206
uc010qvs.1	uc010qvs.1	NLRP6|171389
uc010qvt.1	uc010qvt.1	NLRP6|171389
uc002qig.3	uc002qig.3	NLRP7|199713
uc002qih.3	uc002qih.3	NLRP7|199713
uc002qii.3	uc002qii.3	NLRP7|199713
uc010esk.2	uc010esk.2	NLRP7|199713
uc010esl.2	uc010esl.2	NLRP7|199713
uc002qmh.2	uc002qmh.2	NLRP8|126205
uc010etg.2	uc010etg.2	NLRP8|126205
uc002qly.2	uc002qly.2	NLRP9|338321
uc001pvu.2	uc001pvu.2	NLRX1|79671
uc001pvv.2	uc001pvv.2	NLRX1|79671
uc001pvw.2	uc001pvw.2	NLRX1|79671
uc001pvx.2	uc001pvx.2	NLRX1|79671
uc010rzc.1	uc010rzc.1	NLRX1|79671
uc003qiu.2	uc003qiu.2	NMBR|4829
uc002bkz.2	uc002bkz.2	NMB|4828
uc002bla.2	uc002bla.2	NMB|4828
uc003feb.1	uc003feb.1	NMD3|51068
uc003fec.2	uc003fec.2	NMD3|51068
uc003fed.1	uc003fed.1	NMD3|51068
uc010hwh.2	uc010hwh.2	NMD3|51068
uc002itj.2	uc002itj.2	NME1-NME2|654364
uc002itk.2	uc002itk.2	NME1-NME2|654364
uc002ith.1	uc002ith.1	NME1|4830
uc002iti.1	uc002iti.1	NME1|4830
uc010dbx.1	uc010dbx.1	NME1|4830
uc001tyb.1	uc001tyb.1	NME2P1|283458
uc002itl.2	uc002itl.2	NME2|4831
uc002itm.2	uc002itm.2	NME2|4831
uc002itn.2	uc002itn.2	NME2|4831
uc002ito.2	uc002ito.2	NME2|4831
uc002cmm.2	uc002cmm.2	NME3|4832
uc010brv.2	uc010brv.2	NME3|4832
uc002cgy.2	uc002cgy.2	NME4|4833
uc002cgz.2	uc002cgz.2	NME4|4833
uc002cha.2	uc002cha.2	NME4|4833
uc003lce.2	uc003lce.2	NME5|8382
uc003cso.2	uc003cso.2	NME6|10201
uc003csp.3	uc003csp.3	NME6|10201
uc010hju.2	uc010hju.2	NME6|10201
uc011bbh.1	uc011bbh.1	NME6|10201
uc011bbi.1	uc011bbi.1	NME6|10201
uc001gft.2	uc001gft.2	NME7|29922
uc001gfu.2	uc001gfu.2	NME7|29922
uc001gfv.1	uc001gfv.1	NME7|29922
uc010plq.1	uc010plq.1	NME7|29922
uc002txi.2	uc002txi.2	NMI|9111
uc002txj.2	uc002txj.2	NMI|9111
uc010zbx.1	uc010zbx.1	NMI|9111
uc001aqp.2	uc001aqp.2	NMNAT1|64802
uc001gqb.1	uc001gqb.1	NMNAT2|23057
uc001gqc.1	uc001gqc.1	NMNAT2|23057
uc001gqd.2	uc001gqd.2	NMNAT2|23057
uc009wye.1	uc009wye.1	NMNAT2|23057
uc003etj.2	uc003etj.2	NMNAT3|349565
uc003etk.2	uc003etk.2	NMNAT3|349565
uc003etl.2	uc003etl.2	NMNAT3|349565
uc010hul.2	uc010hul.2	NMNAT3|349565
uc002cwm.2	uc002cwm.2	NMRAL1|57407
uc002cwn.2	uc002cwn.2	NMRAL1|57407
uc002cwo.2	uc002cwo.2	NMRAL1|57407
uc002cwp.2	uc002cwp.2	NMRAL1|57407
uc002tan.1	uc002tan.1	NMS|129521
uc002ihz.2	uc002ihz.2	NMT1|4836
uc002iia.2	uc002iia.2	NMT1|4836
uc010dac.1	uc010dac.1	NMT1|4836
uc010dad.1	uc010dad.1	NMT1|4836
uc001inz.1	uc001inz.1	NMT2|9397
uc001ioa.1	uc001ioa.1	NMT2|9397
uc009xjo.1	uc009xjo.1	NMT2|9397
uc010qbz.1	uc010qbz.1	NMT2|9397
uc002vry.3	uc002vry.3	NMUR1|10316
uc003luv.2	uc003luv.2	NMUR2|56923
uc003hbc.2	uc003hbc.2	NMU|10874
uc003hbd.1	uc003hbd.1	NMU|10874
uc010igv.1	uc010igv.1	NMU|10874
uc010igw.1	uc010igw.1	NMU|10874
uc010igx.1	uc010igx.1	NMU|10874
uc002xhd.2	uc002xhd.2	NNAT|4826
uc002xhe.2	uc002xhe.2	NNAT|4826
uc001por.1	uc001por.1	NNMT|4837
uc001pos.1	uc001pos.1	NNMT|4837
uc003joe.2	uc003joe.2	NNT|23530
uc003jof.2	uc003jof.2	NNT|23530
uc002exs.2	uc002exs.2	NOB1|28987
uc011kue.1	uc011kue.1	NOBOX|135935
uc001aby.3	uc001aby.3	NOC2L|26155
uc001abz.3	uc001abz.3	NOC2L|26155
uc009vjq.2	uc009vjq.2	NOC2L|26155
uc009vjr.1	uc009vjr.1	NOC2L|26155
uc001kjq.1	uc001kjq.1	NOC3L|64318
uc009xuk.1	uc009xuk.1	NOC3L|64318
uc001ujz.1	uc001ujz.1	NOC4L|79050
uc003tav.2	uc003tav.2	NOD1|10392
uc003tax.2	uc003tax.2	NOD1|10392
uc003tay.2	uc003tay.2	NOD1|10392
uc010kvs.2	uc010kvs.2	NOD1|10392
uc010kvt.2	uc010kvt.2	NOD1|10392
uc010kvu.2	uc010kvu.2	NOD1|10392
uc002egl.1	uc002egl.1	NOD2|64127
uc002egm.1	uc002egm.1	NOD2|64127
uc010cbj.1	uc010cbj.1	NOD2|64127
uc010cbk.1	uc010cbk.1	NOD2|64127
uc010cbl.1	uc010cbl.1	NOD2|64127
uc010cbm.1	uc010cbm.1	NOD2|64127
uc010cbn.1	uc010cbn.1	NOD2|64127
uc010cbo.1	uc010cbo.1	NOD2|64127
uc010cbp.1	uc010cbp.1	NOD2|64127
uc010cbq.1	uc010cbq.1	NOD2|64127
uc010cbr.1	uc010cbr.1	NOD2|64127
uc010vgq.1	uc010vgq.1	NOD2|64127
uc001jrc.2	uc001jrc.2	NODAL|4838
uc002iup.2	uc002iup.2	NOG|9241
uc002rap.2	uc002rap.2	NOL10|79954
uc002raq.2	uc002raq.2	NOL10|79954
uc002rar.2	uc002rar.2	NOL10|79954
uc010yje.1	uc010yje.1	NOL10|79954
uc010yjf.1	uc010yjf.1	NOL10|79954
uc002jgd.1	uc002jgd.1	NOL11|25926
uc010deu.1	uc010deu.1	NOL11|25926
uc010wql.1	uc010wql.1	NOL11|25926
uc003ato.1	uc003ato.1	NOL12|79159
uc003atp.2	uc003atp.2	NOL12|79159
uc011anm.1	uc011anm.1	NOL12|79159
uc002erp.2	uc002erp.2	NOL3|8996
uc010vjc.1	uc010vjc.1	NOL3|8996
uc010vjd.1	uc010vjd.1	NOL3|8996
uc002kxr.3	uc002kxr.3	NOL4|8715
uc002kxt.3	uc002kxt.3	NOL4|8715
uc010dmh.2	uc010dmh.2	NOL4|8715
